tag,step,value,wall_time,time_cst
rollout/advantages_min,30,-2.4748666286468506,1788479720.3695445,2026-09-04T07:55:20.369545+08:00
rollout/advantages_min,31,-2.4748666286468506,1788481020.89176,2026-09-04T08:17:00.891760+08:00
rollout/advantages_min,32,-2.4748666286468506,1788482366.402789,2026-09-04T08:39:26.402789+08:00
rollout/advantages_min,33,-2.4748666286468506,1788483730.486646,2026-09-04T09:02:10.486646+08:00
rollout/advantages_min,34,-2.4748666286468506,1788485120.4010751,2026-09-04T09:25:20.401075+08:00
rollout/advantages_min,35,-2.4748666286468506,1788486797.944187,2026-09-04T09:53:17.944187+08:00
rollout/advantages_min,36,-2.4748666286468506,1788488144.491558,2026-09-04T10:15:44.491558+08:00
rollout/advantages_min,37,-2.4748666286468506,1788489467.9035215,2026-09-04T10:37:47.903522+08:00
rollout/advantages_min,38,-2.4748666286468506,1788490798.5503845,2026-09-04T10:59:58.550385+08:00
rollout/advantages_min,39,-2.4748666286468506,1788492159.1521306,2026-09-04T11:22:39.152131+08:00
rollout/advantages_min,40,-2.4748666286468506,1788493802.5777946,2026-09-04T11:50:02.577795+08:00
rollout/advantages_min,41,-2.4748666286468506,1788495109.8406448,2026-09-04T12:11:49.840645+08:00
rollout/advantages_min,42,-2.4748666286468506,1788496409.762637,2026-09-04T12:33:29.762637+08:00
rollout/advantages_min,43,-2.4748666286468506,1788497820.427059,2026-09-04T12:57:00.427059+08:00
rollout/advantages_min,44,-2.4748666286468506,1788499324.8507478,2026-09-04T13:22:04.850748+08:00
rollout/advantages_min,45,-2.4748666286468506,1788501032.6007144,2026-09-04T13:50:32.600714+08:00
rollout/advantages_min,46,-2.4748666286468506,1788502435.111047,2026-09-04T14:13:55.111047+08:00
rollout/advantages_min,47,-2.4748666286468506,1788503871.095306,2026-09-04T14:37:51.095306+08:00
rollout/advantages_min,48,-2.4748666286468506,1788505334.4586813,2026-09-04T15:02:14.458681+08:00
rollout/advantages_min,49,-2.4748666286468506,1788506679.0237675,2026-09-04T15:24:39.023767+08:00
rollout/advantages_min,50,-2.4748666286468506,1788508498.6544907,2026-09-04T15:54:58.654491+08:00
rollout/advantages_min,51,-2.4748666286468506,1788509926.3292184,2026-09-04T16:18:46.329218+08:00
rollout/advantages_min,52,-2.4748666286468506,1788511238.788013,2026-09-04T16:40:38.788013+08:00
rollout/advantages_min,53,-2.4748666286468506,1788512656.2009115,2026-09-04T17:04:16.200912+08:00
rollout/advantages_min,54,-2.4748666286468506,1788514108.2083771,2026-09-04T17:28:28.208377+08:00
rollout/advantages_min,55,-2.4748666286468506,1788515936.3859015,2026-09-04T17:58:56.385901+08:00
rollout/advantages_min,56,-2.4748666286468506,1788517303.9894838,2026-09-04T18:21:43.989484+08:00
rollout/advantages_min,57,-2.4748666286468506,1788518697.0089004,2026-09-04T18:44:57.008900+08:00
rollout/advantages_min,58,-2.4748666286468506,1788520030.4391332,2026-09-04T19:07:10.439133+08:00
rollout/advantages_min,59,-2.4748666286468506,1788521493.2855096,2026-09-04T19:31:33.285510+08:00
rollout/advantages_min,60,-2.4748666286468506,1788523288.4725647,2026-09-04T20:01:28.472565+08:00
rollout/advantages_min,61,-2.4748666286468506,1788524723.019061,2026-09-04T20:25:23.019061+08:00
rollout/advantages_min,62,-2.4748666286468506,1788526170.1746542,2026-09-04T20:49:30.174654+08:00
rollout/advantages_min,63,-2.4748666286468506,1788527583.7369719,2026-09-04T21:13:03.736972+08:00
rollout/advantages_min,64,-2.4748666286468506,1788529021.483861,2026-09-04T21:37:01.483861+08:00
rollout/advantages_min,65,-2.4748666286468506,1788530908.3416803,2026-09-04T22:08:28.341680+08:00
rollout/advantages_min,66,-2.4748666286468506,1788532296.9527662,2026-09-04T22:31:36.952766+08:00
rollout/advantages_min,67,-2.4748666286468506,1788533714.0084658,2026-09-04T22:55:14.008466+08:00
rollout/advantages_min,68,-2.4748666286468506,1788535302.3881845,2026-09-04T23:21:42.388185+08:00
rollout/advantages_min,69,-2.4748666286468506,1788536744.4939172,2026-09-04T23:45:44.493917+08:00
rollout/advantages_min,70,-2.4748666286468506,1788538701.9190478,2026-09-05T00:18:21.919048+08:00
rollout/advantages_min,71,-2.4748666286468506,1788540185.2088969,2026-09-05T00:43:05.208897+08:00
rollout/advantages_min,72,-2.4748666286468506,1788541656.862266,2026-09-05T01:07:36.862266+08:00
rollout/advantages_min,73,-2.4748666286468506,1788543170.9973862,2026-09-05T01:32:50.997386+08:00
rollout/advantages_min,74,-2.4748666286468506,1788544662.965337,2026-09-05T01:57:42.965337+08:00
rollout/advantages_min,75,-2.4748666286468506,1788546605.4779782,2026-09-05T02:30:05.477978+08:00
rollout/advantages_min,76,-2.4748666286468506,1788548135.4604654,2026-09-05T02:55:35.460465+08:00
rollout/advantages_min,77,-2.4748666286468506,1788549610.9306073,2026-09-05T03:20:10.930607+08:00
rollout/advantages_min,78,-2.4748666286468506,1788551055.0779397,2026-09-05T03:44:15.077940+08:00
rollout/advantages_min,79,-2.4748666286468506,1788552565.0233233,2026-09-05T04:09:25.023323+08:00
rollout/advantages_min,80,-2.4748666286468506,1788554350.7552793,2026-09-05T04:39:10.755279+08:00
rollout/advantages_min,81,-2.4748666286468506,1788555762.62428,2026-09-05T05:02:42.624280+08:00
rollout/advantages_min,82,-2.4748666286468506,1788557221.915237,2026-09-05T05:27:01.915237+08:00
rollout/advantages_min,83,-2.4748666286468506,1788558675.2777374,2026-09-05T05:51:15.277737+08:00
rollout/advantages_min,84,-2.4748666286468506,1788560133.8274071,2026-09-05T06:15:33.827407+08:00
rollout/advantages_min,85,-2.4748666286468506,1788561949.3530424,2026-09-05T06:45:49.353042+08:00
rollout/advantages_min,86,-2.4748666286468506,1788563397.8670838,2026-09-05T07:09:57.867084+08:00
rollout/advantages_min,87,-2.4748666286468506,1788564949.6748593,2026-09-05T07:35:49.674859+08:00
rollout/advantages_min,88,-2.4748666286468506,1788566412.5615227,2026-09-05T08:00:12.561523+08:00
rollout/advantages_min,89,-2.4748666286468506,1788567884.098034,2026-09-05T08:24:44.098034+08:00
rollout/advantages_min,90,-2.4748666286468506,1788569768.4276555,2026-09-05T08:56:08.427655+08:00
rollout/advantages_min,91,-2.4748666286468506,1788571160.0071137,2026-09-05T09:19:20.007114+08:00
rollout/advantages_min,92,-2.4748666286468506,1788572610.171721,2026-09-05T09:43:30.171721+08:00
rollout/advantages_min,93,-2.4748666286468506,1788574017.303555,2026-09-05T10:06:57.303555+08:00
rollout/advantages_min,94,-2.4748666286468506,1788575421.846313,2026-09-05T10:30:21.846313+08:00
rollout/advantages_min,95,-2.4748666286468506,1788577139.1165962,2026-09-05T10:58:59.116596+08:00
rollout/advantages_min,96,-2.4748666286468506,1788578589.1429882,2026-09-05T11:23:09.142988+08:00
rollout/advantages_min,97,-2.4748666286468506,1788579835.1195614,2026-09-05T11:43:55.119561+08:00
rollout/advantages_min,98,-2.4748666286468506,1788581147.082765,2026-09-05T12:05:47.082765+08:00
rollout/advantages_min,99,-2.4748666286468506,1788582593.0795188,2026-09-05T12:29:53.079519+08:00
rollout/advantages_min,100,-2.4748666286468506,1788584417.9841607,2026-09-05T13:00:17.984161+08:00
rollout/rewards,1,0.0018342541297897696,1788439625.5860226,2026-09-03T20:47:05.586023+08:00
rollout/rewards,2,0.0020127389580011368,1788440832.2811325,2026-09-03T21:07:12.281132+08:00
rollout/rewards,3,0.002305084839463234,1788442145.4297397,2026-09-03T21:29:05.429740+08:00
rollout/rewards,4,0.002656641649082303,1788443429.1178613,2026-09-03T21:50:29.117861+08:00
rollout/rewards,5,0.0021959857549518347,1788445021.2094135,2026-09-03T22:17:01.209414+08:00
rollout/rewards,6,0.0026024095714092255,1788446416.326074,2026-09-03T22:40:16.326074+08:00
rollout/rewards,7,0.0033469388727098703,1788447698.7627125,2026-09-03T23:01:38.762712+08:00
rollout/rewards,8,0.0022451316472142935,1788449015.9872813,2026-09-03T23:23:35.987281+08:00
rollout/rewards,9,0.0026753246784210205,1788450382.4235775,2026-09-03T23:46:22.423578+08:00
rollout/rewards,10,0.002159383147954941,1788452085.0776775,2026-09-04T00:14:45.077677+08:00
rollout/rewards,11,0.0026196474209427834,1788453384.4805028,2026-09-04T00:36:24.480503+08:00
rollout/rewards,12,0.0022822085302323103,1788454678.997027,2026-09-04T00:57:58.997027+08:00
rollout/rewards,13,0.0022488038521260023,1788455979.995333,2026-09-04T01:19:39.995333+08:00
rollout/rewards,14,0.002760351402685046,1788457331.8998046,2026-09-04T01:42:11.899805+08:00
rollout/rewards,15,0.003055872395634651,1788458887.3495228,2026-09-04T02:08:07.349523+08:00
rollout/rewards,16,0.0031315789092332125,1788460170.5855315,2026-09-04T02:29:30.585531+08:00
rollout/rewards,17,0.002744237193837762,1788461464.5689406,2026-09-04T02:51:04.568941+08:00
rollout/rewards,18,0.002706359839066863,1788462778.1097634,2026-09-04T03:12:58.109763+08:00
rollout/rewards,19,0.0030565583147108555,1788464101.7183437,2026-09-04T03:35:01.718344+08:00
rollout/rewards,20,0.002901439554989338,1788465752.0049946,2026-09-04T04:02:32.004995+08:00
rollout/rewards,21,0.0028640776872634888,1788467007.648298,2026-09-04T04:23:27.648298+08:00
rollout/rewards,22,0.002419354859739542,1788468335.5555358,2026-09-04T04:45:35.555536+08:00
rollout/rewards,23,0.0028442437760531902,1788469691.9153886,2026-09-04T05:08:11.915389+08:00
rollout/rewards,24,0.0031168831046670675,1788470993.7444785,2026-09-04T05:29:53.744478+08:00
rollout/rewards,25,0.0024535316042602062,1788472610.6573217,2026-09-04T05:56:50.657322+08:00
rollout/rewards,26,0.0032994351349771023,1788473990.6796074,2026-09-04T06:19:50.679607+08:00
rollout/rewards,27,0.0033333334140479565,1788475275.5405731,2026-09-04T06:41:15.540573+08:00
rollout/rewards,28,0.0028763441368937492,1788476629.7560923,2026-09-04T07:03:49.756092+08:00
rollout/rewards,29,0.0032526880968362093,1788478033.591912,2026-09-04T07:27:13.591912+08:00
rollout/rewards,30,0.0028652481269091368,1788479720.3695188,2026-09-04T07:55:20.369519+08:00
rollout/rewards,31,0.0035582822747528553,1788481020.8917394,2026-09-04T08:17:00.891739+08:00
rollout/rewards,32,0.0032280702143907547,1788482366.402722,2026-09-04T08:39:26.402722+08:00
rollout/rewards,33,0.002867557806894183,1788483730.4866252,2026-09-04T09:02:10.486625+08:00
rollout/rewards,34,0.0027725438121706247,1788485120.401056,2026-09-04T09:25:20.401056+08:00
rollout/rewards,35,0.0026762245688587427,1788486797.9441223,2026-09-04T09:53:17.944122+08:00
rollout/rewards,36,0.0030623306520283222,1788488144.491537,2026-09-04T10:15:44.491537+08:00
rollout/rewards,37,0.003545918269082904,1788489467.9034925,2026-09-04T10:37:47.903492+08:00
rollout/rewards,38,0.003076923079788685,1788490798.5503662,2026-09-04T10:59:58.550366+08:00
rollout/rewards,39,0.0025930372066795826,1788492159.1521094,2026-09-04T11:22:39.152109+08:00
rollout/rewards,40,0.0026854220777750015,1788493802.5777378,2026-09-04T11:50:02.577738+08:00
rollout/rewards,41,0.0027407407760620117,1788495109.8406239,2026-09-04T12:11:49.840624+08:00
rollout/rewards,42,0.0031400283332914114,1788496409.762609,2026-09-04T12:33:29.762609+08:00
rollout/rewards,43,0.002903981367126107,1788497820.4270256,2026-09-04T12:57:00.427026+08:00
rollout/rewards,44,0.002684401348233223,1788499324.850728,2026-09-04T13:22:04.850728+08:00
rollout/rewards,45,0.002997542964294553,1788501032.6006522,2026-09-04T13:50:32.600652+08:00
rollout/rewards,46,0.002992125926539302,1788502435.1110258,2026-09-04T14:13:55.111026+08:00
rollout/rewards,47,0.002839694730937481,1788503871.0952864,2026-09-04T14:37:51.095286+08:00
rollout/rewards,48,0.0032816538587212563,1788505334.458662,2026-09-04T15:02:14.458662+08:00
rollout/rewards,49,0.003373493906110525,1788506679.0237367,2026-09-04T15:24:39.023737+08:00
rollout/rewards,50,0.0032020998187363148,1788508498.654472,2026-09-04T15:54:58.654472+08:00
rollout/rewards,51,0.003189368871971965,1788509926.3291774,2026-09-04T16:18:46.329177+08:00
rollout/rewards,52,0.0027308191638439894,1788511238.7879922,2026-09-04T16:40:38.787992+08:00
rollout/rewards,53,0.002679558005183935,1788512656.2008793,2026-09-04T17:04:16.200879+08:00
rollout/rewards,54,0.0029803921934217215,1788514108.2083573,2026-09-04T17:28:28.208357+08:00
rollout/rewards,55,0.0032709112856537104,1788515936.3858442,2026-09-04T17:58:56.385844+08:00
rollout/rewards,56,0.003243902465328574,1788517303.9894614,2026-09-04T18:21:43.989461+08:00
rollout/rewards,57,0.002902055624872446,1788518697.0088806,2026-09-04T18:44:57.008881+08:00
rollout/rewards,58,0.0032349165994673967,1788520030.4391134,2026-09-04T19:07:10.439113+08:00
rollout/rewards,59,0.0036179448943585157,1788521493.2854908,2026-09-04T19:31:33.285491+08:00
rollout/rewards,60,0.0029677420388907194,1788523288.4725463,2026-09-04T20:01:28.472546+08:00
rollout/rewards,61,0.002853368641808629,1788524723.019042,2026-09-04T20:25:23.019042+08:00
rollout/rewards,62,0.0032848836854100227,1788526170.1746345,2026-09-04T20:49:30.174634+08:00
rollout/rewards,63,0.0034584449604153633,1788527583.7369525,2026-09-04T21:13:03.736953+08:00
rollout/rewards,64,0.0033202613703906536,1788529021.4838395,2026-09-04T21:37:01.483840+08:00
rollout/rewards,65,0.003010752610862255,1788530908.3416536,2026-09-04T22:08:28.341654+08:00
rollout/rewards,66,0.0031939162872731686,1788532296.9527457,2026-09-04T22:31:36.952746+08:00
rollout/rewards,67,0.0031073447316884995,1788533714.0084455,2026-09-04T22:55:14.008446+08:00
rollout/rewards,68,0.00342175061814487,1788535302.388162,2026-09-04T23:21:42.388162+08:00
rollout/rewards,69,0.003539393888786435,1788536744.493895,2026-09-04T23:45:44.493895+08:00
rollout/rewards,70,0.002889447147026658,1788538701.9190223,2026-09-05T00:18:21.919022+08:00
rollout/rewards,71,0.003079136600717902,1788540185.2088768,2026-09-05T00:43:05.208877+08:00
rollout/rewards,72,0.0031460674945265055,1788541656.8622456,2026-09-05T01:07:36.862246+08:00
rollout/rewards,73,0.003025640966370702,1788543170.9973502,2026-09-05T01:32:50.997350+08:00
rollout/rewards,74,0.00271293381229043,1788544662.9653175,2026-09-05T01:57:42.965317+08:00
rollout/rewards,75,0.002865671645849943,1788546605.4779341,2026-09-05T02:30:05.477934+08:00
rollout/rewards,76,0.0031404958572238684,1788548135.4604456,2026-09-05T02:55:35.460446+08:00
rollout/rewards,77,0.00340845063328743,1788549610.9305785,2026-09-05T03:20:10.930578+08:00
rollout/rewards,78,0.0032967033330351114,1788551055.0779188,2026-09-05T03:44:15.077919+08:00
rollout/rewards,79,0.003166023176163435,1788552565.0233045,2026-09-05T04:09:25.023304+08:00
rollout/rewards,80,0.00324324332177639,1788554350.7552543,2026-09-05T04:39:10.755254+08:00
rollout/rewards,81,0.003052503103390336,1788555762.624187,2026-09-05T05:02:42.624187+08:00
rollout/rewards,82,0.0033611441031098366,1788557221.9152067,2026-09-05T05:27:01.915207+08:00
rollout/rewards,83,0.0032880099024623632,1788558675.2777145,2026-09-05T05:51:15.277714+08:00
rollout/rewards,84,0.0027896512765437365,1788560133.827387,2026-09-05T06:15:33.827387+08:00
rollout/rewards,85,0.0029183400329202414,1788561949.3530064,2026-09-05T06:45:49.353006+08:00
rollout/rewards,86,0.00355140189640224,1788563397.8670642,2026-09-05T07:09:57.867064+08:00
rollout/rewards,87,0.0032603938598185778,1788564949.67484,2026-09-05T07:35:49.674840+08:00
rollout/rewards,88,0.002530413679778576,1788566412.5615,2026-09-05T08:00:12.561500+08:00
rollout/rewards,89,0.002983138896524906,1788567884.0980043,2026-09-05T08:24:44.098004+08:00
rollout/rewards,90,0.0037078652530908585,1788569768.4276285,2026-09-05T08:56:08.427629+08:00
rollout/rewards,91,0.0032054793555289507,1788571160.0070937,2026-09-05T09:19:20.007094+08:00
rollout/rewards,92,0.0035866983234882355,1788572610.1717012,2026-09-05T09:43:30.171701+08:00
rollout/rewards,93,0.0037681160029023886,1788574017.3035347,2026-09-05T10:06:57.303535+08:00
rollout/rewards,94,0.0037482117768377066,1788575421.8462946,2026-09-05T10:30:21.846295+08:00
rollout/rewards,95,0.0032926828134804964,1788577139.1165612,2026-09-05T10:58:59.116561+08:00
rollout/rewards,96,0.003509202506393194,1788578589.1429625,2026-09-05T11:23:09.142962+08:00
rollout/rewards,97,0.003238866338506341,1788579835.1195133,2026-09-05T11:43:55.119513+08:00
rollout/rewards,98,0.002932226750999689,1788581147.082726,2026-09-05T12:05:47.082726+08:00
rollout/rewards,99,0.002946317195892334,1788582593.0794954,2026-09-05T12:29:53.079495+08:00
rollout/rewards,100,0.0032545202411711216,1788584417.984139,2026-09-05T13:00:17.984139+08:00
time/actor/actor/compute_adv,1,0.03215612471103668,1788439625.5880723,2026-09-03T20:47:05.588072+08:00
time/actor/actor/compute_adv,2,0.005444173701107502,1788440832.2828038,2026-09-03T21:07:12.282804+08:00
time/actor/actor/compute_adv,3,0.007275645155459642,1788442145.430578,2026-09-03T21:29:05.430578+08:00
time/actor/actor/compute_adv,4,0.009946418926119804,1788443429.1195884,2026-09-03T21:50:29.119588+08:00
time/actor/actor/compute_adv,5,0.009779086336493492,1788445021.2115843,2026-09-03T22:17:01.211584+08:00
time/actor/actor/compute_adv,6,0.008550604805350304,1788446416.3269756,2026-09-03T22:40:16.326976+08:00
time/actor/actor/compute_adv,7,0.008986575528979301,1788447698.7639842,2026-09-03T23:01:38.763984+08:00
time/actor/actor/compute_adv,8,0.007677638903260231,1788449015.9895012,2026-09-03T23:23:35.989501+08:00
time/actor/actor/compute_adv,9,0.008282849565148354,1788450382.424987,2026-09-03T23:46:22.424987+08:00
time/actor/actor/compute_adv,10,0.007626451086252928,1788452085.0783832,2026-09-04T00:14:45.078383+08:00
time/actor/actor/compute_adv,11,0.006885922979563475,1788453384.4826844,2026-09-04T00:36:24.482684+08:00
time/actor/actor/compute_adv,12,0.006228256970643997,1788454678.9994752,2026-09-04T00:57:58.999475+08:00
time/actor/actor/compute_adv,13,0.005988135002553463,1788455979.996469,2026-09-04T01:19:39.996469+08:00
time/actor/actor/compute_adv,14,0.006934805773198605,1788457331.9021294,2026-09-04T01:42:11.902129+08:00
time/actor/actor/compute_adv,15,0.00635872408747673,1788458887.3518817,2026-09-04T02:08:07.351882+08:00
time/actor/actor/compute_adv,16,0.007783473003655672,1788460170.5876572,2026-09-04T02:29:30.587657+08:00
time/actor/actor/compute_adv,17,0.006924225948750973,1788461464.5704195,2026-09-04T02:51:04.570420+08:00
time/actor/actor/compute_adv,18,0.009217786602675915,1788462778.1117141,2026-09-04T03:12:58.111714+08:00
time/actor/actor/compute_adv,19,0.008004327304661274,1788464101.7203164,2026-09-04T03:35:01.720316+08:00
time/actor/actor/compute_adv,20,0.009166073985397816,1788465752.0061371,2026-09-04T04:02:32.006137+08:00
time/actor/actor/compute_adv,21,0.008776843547821045,1788467007.6506917,2026-09-04T04:23:27.650692+08:00
time/actor/actor/compute_adv,22,0.008753255940973759,1788468335.5580342,2026-09-04T04:45:35.558034+08:00
time/actor/actor/compute_adv,23,0.007422636263072491,1788469691.9170108,2026-09-04T05:08:11.917011+08:00
time/actor/actor/compute_adv,24,0.007185179740190506,1788470993.745891,2026-09-04T05:29:53.745891+08:00
time/actor/actor/compute_adv,25,0.007842670194804668,1788472610.6595998,2026-09-04T05:56:50.659600+08:00
time/actor/actor/compute_adv,26,0.007103517651557922,1788473990.681694,2026-09-04T06:19:50.681694+08:00
time/actor/actor/compute_adv,27,0.007683034986257553,1788475275.5426445,2026-09-04T06:41:15.542645+08:00
time/actor/actor/compute_adv,28,0.007535648997873068,1788476629.7576978,2026-09-04T07:03:49.757698+08:00
time/actor/actor/compute_adv,29,0.00565527705475688,1788478033.5941453,2026-09-04T07:27:13.594145+08:00
time/actor/actor/compute_adv,30,0.008232701569795609,1788479720.3709648,2026-09-04T07:55:20.370965+08:00
time/actor/actor/compute_adv,31,0.00740664592012763,1788481020.8939555,2026-09-04T08:17:00.893955+08:00
time/actor/actor/compute_adv,32,0.006691099144518375,1788482366.405515,2026-09-04T08:39:26.405515+08:00
time/actor/actor/compute_adv,33,0.006768869236111641,1788483730.4887445,2026-09-04T09:02:10.488744+08:00
time/actor/actor/compute_adv,34,0.006635910831391811,1788485120.4028878,2026-09-04T09:25:20.402888+08:00
time/actor/actor/compute_adv,35,0.0069458880461752415,1788486797.9464405,2026-09-04T09:53:17.946440+08:00
time/actor/actor/compute_adv,36,0.008281989954411983,1788488144.4939842,2026-09-04T10:15:44.493984+08:00
time/actor/actor/compute_adv,37,0.005868530832231045,1788489467.905841,2026-09-04T10:37:47.905841+08:00
time/actor/actor/compute_adv,38,0.008193690329790115,1788490798.551493,2026-09-04T10:59:58.551493+08:00
time/actor/actor/compute_adv,39,0.006842284929007292,1788492159.154418,2026-09-04T11:22:39.154418+08:00
time/actor/actor/compute_adv,40,0.008024202659726143,1788493802.5792358,2026-09-04T11:50:02.579236+08:00
time/actor/actor/compute_adv,41,0.006070300936698914,1788495109.84235,2026-09-04T12:11:49.842350+08:00
time/actor/actor/compute_adv,42,0.007313971873372793,1788496409.7642596,2026-09-04T12:33:29.764260+08:00
time/actor/actor/compute_adv,43,0.008310733363032341,1788497820.4287634,2026-09-04T12:57:00.428763+08:00
time/actor/actor/compute_adv,44,0.007056806236505508,1788499324.8521092,2026-09-04T13:22:04.852109+08:00
time/actor/actor/compute_adv,45,0.00816134549677372,1788501032.6029124,2026-09-04T13:50:32.602912+08:00
time/actor/actor/compute_adv,46,0.007704122923314571,1788502435.112093,2026-09-04T14:13:55.112093+08:00
time/actor/actor/compute_adv,47,0.008198261260986328,1788503871.0969322,2026-09-04T14:37:51.096932+08:00
time/actor/actor/compute_adv,48,0.007257202640175819,1788505334.460385,2026-09-04T15:02:14.460385+08:00
time/actor/actor/compute_adv,49,0.008400825783610344,1788506679.0248885,2026-09-04T15:24:39.024889+08:00
time/actor/actor/compute_adv,50,0.009405703283846378,1788508498.6558151,2026-09-04T15:54:58.655815+08:00
time/actor/actor/compute_adv,51,0.006175610236823559,1788509926.3313205,2026-09-04T16:18:46.331321+08:00
time/actor/actor/compute_adv,52,0.006171820685267448,1788511238.7888246,2026-09-04T16:40:38.788825+08:00
time/actor/actor/compute_adv,53,0.008926890790462494,1788512656.2031145,2026-09-04T17:04:16.203115+08:00
time/actor/actor/compute_adv,54,0.009153826162219048,1788514108.2098453,2026-09-04T17:28:28.209845+08:00
time/actor/actor/compute_adv,55,0.007621315307915211,1788515936.3879855,2026-09-04T17:58:56.387985+08:00
time/actor/actor/compute_adv,56,0.007848585955798626,1788517303.991342,2026-09-04T18:21:43.991342+08:00
time/actor/actor/compute_adv,57,0.005740327760577202,1788518697.010515,2026-09-04T18:44:57.010515+08:00
time/actor/actor/compute_adv,58,0.009767974726855755,1788520030.4408758,2026-09-04T19:07:10.440876+08:00
time/actor/actor/compute_adv,59,0.006264227442443371,1788521493.2870688,2026-09-04T19:31:33.287069+08:00
time/actor/actor/compute_adv,60,0.008372936397790909,1788523288.4743345,2026-09-04T20:01:28.474334+08:00
time/actor/actor/compute_adv,61,0.007961107417941093,1788524723.0197175,2026-09-04T20:25:23.019717+08:00
time/actor/actor/compute_adv,62,0.007032394874840975,1788526170.1763425,2026-09-04T20:49:30.176342+08:00
time/actor/actor/compute_adv,63,0.00942978635430336,1788527583.7391117,2026-09-04T21:13:03.739112+08:00
time/actor/actor/compute_adv,64,0.007007029838860035,1788529021.4850113,2026-09-04T21:37:01.485011+08:00
time/actor/actor/compute_adv,65,0.007522910833358765,1788530908.3430662,2026-09-04T22:08:28.343066+08:00
time/actor/actor/compute_adv,66,0.0064559876918792725,1788532296.9546106,2026-09-04T22:31:36.954611+08:00
time/actor/actor/compute_adv,67,0.01794484071433544,1788533714.0104475,2026-09-04T22:55:14.010448+08:00
time/actor/actor/compute_adv,68,0.00765116885304451,1788535302.3897736,2026-09-04T23:21:42.389774+08:00
time/actor/actor/compute_adv,69,0.007422951050102711,1788536744.4956822,2026-09-04T23:45:44.495682+08:00
time/actor/actor/compute_adv,70,0.007714803330600262,1788538701.9203627,2026-09-05T00:18:21.920363+08:00
time/actor/actor/compute_adv,71,0.01025149691849947,1788540185.2102554,2026-09-05T00:43:05.210255+08:00
time/actor/actor/compute_adv,72,0.004843647591769695,1788541656.8636339,2026-09-05T01:07:36.863634+08:00
time/actor/actor/compute_adv,73,0.009622816927731037,1788543170.999322,2026-09-05T01:32:50.999322+08:00
time/actor/actor/compute_adv,74,0.00614445935934782,1788544662.9663606,2026-09-05T01:57:42.966361+08:00
time/actor/actor/compute_adv,75,0.007181975990533829,1788546605.4792185,2026-09-05T02:30:05.479218+08:00
time/actor/actor/compute_adv,76,0.007731340825557709,1788548135.462682,2026-09-05T02:55:35.462682+08:00
time/actor/actor/compute_adv,77,0.0073331622406840324,1788549610.9316607,2026-09-05T03:20:10.931661+08:00
time/actor/actor/compute_adv,78,0.008077437989413738,1788551055.0794725,2026-09-05T03:44:15.079473+08:00
time/actor/actor/compute_adv,79,0.011399256065487862,1788552565.024347,2026-09-05T04:09:25.024347+08:00
time/actor/actor/compute_adv,80,0.00762983039021492,1788554350.75598,2026-09-05T04:39:10.755980+08:00
time/actor/actor/compute_adv,81,0.0078433807939291,1788555762.6264899,2026-09-05T05:02:42.626490+08:00
time/actor/actor/compute_adv,82,0.009288396686315536,1788557221.9170105,2026-09-05T05:27:01.917011+08:00
time/actor/actor/compute_adv,83,0.008400307968258858,1788558675.2797403,2026-09-05T05:51:15.279740+08:00
time/actor/actor/compute_adv,84,0.005423923023045063,1788560133.8288074,2026-09-05T06:15:33.828807+08:00
time/actor/actor/compute_adv,85,0.00650467723608017,1788561949.3543844,2026-09-05T06:45:49.354384+08:00
time/actor/actor/compute_adv,86,0.009728547185659409,1788563397.8686426,2026-09-05T07:09:57.868643+08:00
time/actor/actor/compute_adv,87,0.007500465027987957,1788564949.676051,2026-09-05T07:35:49.676051+08:00
time/actor/actor/compute_adv,88,0.0125969173386693,1788566412.5627506,2026-09-05T08:00:12.562751+08:00
time/actor/actor/compute_adv,89,0.0074828858487308025,1788567884.0999706,2026-09-05T08:24:44.099971+08:00
time/actor/actor/compute_adv,90,0.007544233929365873,1788569768.4293864,2026-09-05T08:56:08.429386+08:00
time/actor/actor/compute_adv,91,0.0054671489633619785,1788571160.0086653,2026-09-05T09:19:20.008665+08:00
time/actor/actor/compute_adv,92,0.005753689911216497,1788572610.1730893,2026-09-05T09:43:30.173089+08:00
time/actor/actor/compute_adv,93,0.007896177470684052,1788574017.3063166,2026-09-05T10:06:57.306317+08:00
time/actor/actor/compute_adv,94,0.009229968301951885,1788575421.848211,2026-09-05T10:30:21.848211+08:00
time/actor/actor/compute_adv,95,0.0077591389417648315,1788577139.1186085,2026-09-05T10:58:59.118608+08:00
time/actor/actor/compute_adv,96,0.00619257427752018,1788578589.1442766,2026-09-05T11:23:09.144277+08:00
time/actor/actor/compute_adv,97,0.007413516752421856,1788579835.1208308,2026-09-05T11:43:55.120831+08:00
time/actor/actor/compute_adv,98,0.007238402031362057,1788581147.0845058,2026-09-05T12:05:47.084506+08:00
time/actor/actor/compute_adv,99,0.005272091366350651,1788582593.0812154,2026-09-05T12:29:53.081215+08:00
time/actor/actor/compute_adv,100,0.008966587483882904,1788584417.985545,2026-09-05T13:00:17.985545+08:00
time/actor/actor/recv_traj,1,1164.9134521484375,1788439625.5880654,2026-09-03T20:47:05.588065+08:00
time/actor/actor/recv_traj,2,1176.40625,1788440832.282797,2026-09-03T21:07:12.282797+08:00
time/actor/actor/recv_traj,3,1277.7633056640625,1788442145.4305708,2026-09-03T21:29:05.430571+08:00
