run_id,episode_id,query_idx,query_key,action_slot_start,query_state_phase,phase_coarse,phase_task,phase_source,phase_confidence
pi0-adjust_bottle-fixed64-800baf80-v1,41,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000041_q003_reset100100074,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,42,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000042_q003_reset100100168,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,43,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000043_q003_reset100100051,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,44,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000044_q003_reset100100151,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,45,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000045_q003_reset100100046,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,46,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000046_q003_reset100100141,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,47,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000047_q003_reset100100137,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,48,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000048_q000_reset100100107,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,49,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000049_q000_reset100100150,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,50,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000050_q000_reset100100017,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,51,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000051_q000_reset100100140,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,52,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000052_q000_reset100100103,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,53,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000053_q000_reset100100067,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,54,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000054_q000_reset100100121,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,55,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000055_q000_reset100100007,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,56,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000056_q000_reset100100041,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,57,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000057_q000_reset100100031,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,58,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000058_q000_reset100100075,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,59,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000059_q000_reset100100146,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,60,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000060_q000_reset100100021,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,61,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000061_q000_reset100100111,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,62,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000062_q000_reset100100132,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,63,0,pi0-adjust_bottle-fixed64-800baf80-v1::ep000063_q000_reset100100089,0,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,48,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000048_q001_reset100100107,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,49,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000049_q001_reset100100150,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,50,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000050_q001_reset100100017,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,51,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000051_q001_reset100100140,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,52,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000052_q001_reset100100103,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,53,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000053_q001_reset100100067,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,54,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000054_q001_reset100100121,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,55,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000055_q001_reset100100007,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,56,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000056_q001_reset100100041,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,57,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000057_q001_reset100100031,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,58,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000058_q001_reset100100075,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,59,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000059_q001_reset100100146,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,60,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000060_q001_reset100100021,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,61,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000061_q001_reset100100111,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,62,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000062_q001_reset100100132,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,63,1,pi0-adjust_bottle-fixed64-800baf80-v1::ep000063_q001_reset100100089,50,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,48,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000048_q002_reset100100107,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,49,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000049_q002_reset100100150,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,50,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000050_q002_reset100100017,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,51,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000051_q002_reset100100140,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,52,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000052_q002_reset100100103,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,53,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000053_q002_reset100100067,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,54,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000054_q002_reset100100121,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,55,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000055_q002_reset100100007,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,56,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000056_q002_reset100100041,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,57,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000057_q002_reset100100031,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,58,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000058_q002_reset100100075,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,59,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000059_q002_reset100100146,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,60,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000060_q002_reset100100021,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,61,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000061_q002_reset100100111,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,62,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000062_q002_reset100100132,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,63,2,pi0-adjust_bottle-fixed64-800baf80-v1::ep000063_q002_reset100100089,100,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,48,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000048_q003_reset100100107,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,49,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000049_q003_reset100100150,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,50,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000050_q003_reset100100017,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,51,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000051_q003_reset100100140,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,52,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000052_q003_reset100100103,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,53,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000053_q003_reset100100067,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,54,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000054_q003_reset100100121,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,55,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000055_q003_reset100100007,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,56,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000056_q003_reset100100041,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,57,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000057_q003_reset100100031,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,58,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000058_q003_reset100100075,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,59,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000059_q003_reset100100146,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,60,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000060_q003_reset100100021,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,61,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000061_q003_reset100100111,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,62,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000062_q003_reset100100132,150,,,,,
pi0-adjust_bottle-fixed64-800baf80-v1,63,3,pi0-adjust_bottle-fixed64-800baf80-v1::ep000063_q003_reset100100089,150,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,1,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0001_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,1,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0001_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,1,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0001_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,1,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0001_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,1,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0001_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,2,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0002_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,2,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0002_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,2,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0002_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,2,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0002_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,2,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0002_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,3,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0003_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,3,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0003_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,3,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0003_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,3,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0003_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,3,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0003_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,4,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0004_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,4,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0004_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,4,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0004_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,4,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0004_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,4,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0004_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,5,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0005_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,5,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0005_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,5,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0005_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,5,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0005_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,5,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0005_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,6,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0006_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,6,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0006_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,6,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0006_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,6,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0006_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,6,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0006_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,7,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0007_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,7,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0007_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,7,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0007_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,7,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0007_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,7,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0007_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,8,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0008_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,8,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0008_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,8,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0008_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,8,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0008_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,8,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0008_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,9,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0009_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,9,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0009_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,9,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0009_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,9,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0009_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,9,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0009_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,10,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0010_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,10,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0010_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,10,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0010_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,10,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0010_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,10,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0010_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,11,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0011_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,11,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0011_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,11,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0011_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,11,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0011_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,11,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0011_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,12,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0012_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,12,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0012_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,12,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0012_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,12,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0012_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,12,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0012_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,13,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0013_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,13,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0013_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,13,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0013_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,13,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0013_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,13,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0013_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,14,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0014_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,14,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0014_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,14,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0014_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,14,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0014_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,14,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0014_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,15,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0015_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,15,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0015_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,15,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0015_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,15,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0015_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,15,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0015_query0004,96,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,16,0,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0016_query0000,0,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,16,1,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0016_query0001,24,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,16,2,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0016_query0002,48,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,16,3,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0016_query0003,72,,,,,
fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2,16,4,fastwam-adjust_bottle-p1-16ep-c63dc9b5-v2::episode0016_query0004,96,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,1,0,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0001_query0000,0,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,1,1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0001_query0001,24,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,1,2,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0001_query0002,48,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,1,3,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0001_query0003,72,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,1,4,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0001_query0004,96,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,1,5,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0001_query0005,120,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,2,0,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0002_query0000,0,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,2,1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0002_query0001,24,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,2,2,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0002_query0002,48,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,2,3,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0002_query0003,72,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,2,4,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0002_query0004,96,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,2,5,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0002_query0005,120,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,2,6,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0002_query0006,144,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,2,7,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0002_query0007,168,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,2,8,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0002_query0008,192,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,2,9,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0002_query0009,216,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,3,0,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0003_query0000,0,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,3,1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0003_query0001,24,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,3,2,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0003_query0002,48,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,3,3,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0003_query0003,72,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,3,4,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0003_query0004,96,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,3,5,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0003_query0005,120,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,4,0,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0004_query0000,0,,,,,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,4,1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0004_query0001,24,,,,,
