array_row,h,query_uid,episode_idx,query_idx,action_slot_start,reset_id,success,V_L2,log10_V_L2,V_L3,log10_V_L3,V_L4,log10_V_L4
18,10,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0012920268,-2.8887286,0.0047067627,-2.327278,0.01691932,-1.771617
18,11,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0021855861,-2.660432,0.005613818,-2.2507417,0.012325684,-1.909189
18,12,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0015393738,-2.812656,0.005152895,-2.2879488,0.010138946,-1.9940073
18,13,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0022028058,-2.657024,0.004496628,-2.3471131,0.013428388,-1.8719761
18,14,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0018459638,-2.7337768,0.0058386805,-2.2336855,0.018171549,-1.7406081
18,15,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0025890623,-2.5868576,0.010671887,-1.971759,0.02763067,-1.5586087
18,16,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0015711873,-2.803772,0.0053667263,-2.2702906,0.021760296,-1.6623353
18,17,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0022774797,-2.6425455,0.00590041,-2.229118,0.016736992,-1.7763226
18,18,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0016565117,-2.7808056,0.006522253,-2.1856024,0.025865894,-1.5872726
18,19,ep000002_q002_reset100100113,2,2,100,100100113,True,0.002828566,-2.5484338,0.010508874,-1.978444,0.03719452,-1.4295211
18,20,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0030159252,-2.5205796,0.012467143,-1.9042331,0.049716346,-1.3035009
18,21,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0019908317,-2.7009654,0.0070952927,-2.14903,0.028648319,-1.5429009
18,22,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0025504474,-2.5933838,0.009034784,-2.0440824,0.03177716,-1.497885
18,23,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0033733642,-2.471937,0.010010304,-1.999553,0.01841051,-1.7349342
18,24,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0021557522,-2.6664011,0.008084716,-2.0923355,0.020619178,-1.6857287
18,25,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0016933689,-2.7712486,0.0048265494,-2.3163633,0.016636897,-1.7789277
18,26,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0037854796,-2.4218793,0.009223837,-2.0350885,0.032202233,-1.4921141
18,27,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0038719624,-2.412069,0.009673077,-2.0144355,0.020586899,-1.6864091
18,28,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0027561844,-2.5596917,0.008370602,-2.0772436,0.023383547,-1.6310897
18,29,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0018476187,-2.7333877,0.007300335,-2.1366575,0.0280935,-1.5513942
18,30,ep000002_q002_reset100100113,2,2,100,100100113,True,0.00372836,-2.4284823,0.00958196,-2.0185459,0.029937483,-1.5237848
18,31,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0028655822,-2.542787,0.008151198,-2.0887787,0.02751368,-1.5604514
18,32,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0019622685,-2.7072415,0.005917435,-2.2278666,0.022513095,-1.6475648
18,33,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0023042345,-2.6374733,0.007798155,-2.1080084,0.02139661,-1.6696551
18,34,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0022284645,-2.6519942,0.006364463,-2.1962385,0.025827724,-1.587914
18,35,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0023025123,-2.637798,0.008603762,-2.065312,0.039695174,-1.4012624
18,36,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0020323491,-2.6920018,0.0070401565,-2.152418,0.028317695,-1.5479422
18,37,ep000002_q002_reset100100113,2,2,100,100100113,True,0.004781005,-2.3204808,0.010734894,-1.9692024,0.028415352,-1.546447
18,38,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0028371238,-2.5471218,0.007947143,-2.0997891,0.023340983,-1.6318809
18,39,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0028076256,-2.5516608,0.0070923115,-2.1492124,0.021353727,-1.6705264
18,40,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0029137784,-2.5355434,0.0077931886,-2.108285,0.0136062475,-1.8662616
18,41,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0029948717,-2.5236218,0.0075005963,-2.1249044,0.020362718,-1.6911643
18,42,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0028943226,-2.538453,0.008066876,-2.0932949,0.021941312,-1.6587374
18,43,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0029054626,-2.5367846,0.009804283,-2.0085843,0.035881225,-1.4451329
18,44,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0028026958,-2.552424,0.0067630145,-2.16986,0.01351988,-1.8690271
18,45,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0032673115,-2.4858096,0.009471555,-2.023579,0.03337579,-1.4765686
18,46,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0018243103,-2.7389014,0.006285171,-2.201683,0.021030387,-1.6771528
18,47,ep000002_q002_reset100100113,2,2,100,100100113,True,0.003069827,-2.5128863,0.0077265934,-2.1120121,0.014703679,-1.832574
18,48,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0015041159,-2.8227189,0.0058851396,-2.2302434,0.02096886,-1.6784252
18,49,ep000002_q002_reset100100113,2,2,100,100100113,True,0.0023709533,-2.625077,0.0077329925,-2.1116526,0.02205788,-1.6564362
26,0,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0022755638,-2.642911,0.008205699,-2.0858846,0.038832292,-1.4108071
26,1,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0012209646,-2.9132972,0.005548642,-2.2558134,0.025470814,-1.5939573
26,2,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0010020235,-2.9991224,0.0031154198,-2.5064836,0.017522074,-1.7564145
26,3,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0007583613,-3.120124,0.0043870523,-2.3578274,0.028490223,-1.5453043
26,4,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0011507085,-2.939035,0.0060025267,-2.221666,0.028879723,-1.5394071
26,5,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0009071592,-3.0423167,0.0029464995,-2.5306938,0.01841042,-1.7349364
26,6,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0009555102,-3.019765,0.004552205,-2.3417783,0.020686036,-1.6843227
26,7,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0012084497,-2.9177716,0.0036227258,-2.4409647,0.016312903,-1.7874688
26,8,ep000002_q003_reset100100113,2,3,150,100100113,True,0.001538975,-2.8127685,0.004782594,-2.3203366,0.021954728,-1.658472
26,9,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0011205353,-2.9505746,0.004386052,-2.3579264,0.027012182,-1.5684404
26,10,ep000002_q003_reset100100113,2,3,150,100100113,True,0.00232255,-2.6340349,0.0056537925,-2.2476602,0.02409271,-1.6181145
26,11,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0015800113,-2.8013399,0.0052891183,-2.2766168,0.022417817,-1.6494067
26,12,ep000002_q003_reset100100113,2,3,150,100100113,True,0.003093935,-2.5094888,0.0051425486,-2.2888217,0.01634818,-1.7865306
26,13,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0011618896,-2.9348354,0.005199575,-2.2840323,0.03102932,-1.5082278
26,14,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0013700008,-2.8632793,0.004515862,-2.3452594,0.01457351,-1.8364359
26,15,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0014638936,-2.8344908,0.0057338285,-2.2415555,0.03293795,-1.4823035
26,16,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0010697775,-2.9707067,0.004229651,-2.3736956,0.02225183,-1.6526343
26,17,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0007124506,-3.1472454,0.0017662463,-2.7529488,0.016396848,-1.7852397
26,18,ep000002_q003_reset100100113,2,3,150,100100113,True,0.002574796,-2.5892572,0.0052651474,-2.2785895,0.011847687,-1.9263664
26,19,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0016655903,-2.778432,0.0036652887,-2.4358919,0.018390294,-1.7354114
26,20,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0012945482,-2.887882,0.0037189843,-2.4295757,0.01797054,-1.7454389
26,21,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0009541037,-3.0204046,0.0029498728,-2.530197,0.024488067,-1.6110456
26,22,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0011681174,-2.9325137,0.0026242358,-2.5809972,0.01627588,-1.7884555
26,23,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0020173322,-2.6952226,0.0050069056,-2.3004308,0.019946983,-1.7001228
26,24,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0011226623,-2.9497511,0.0019209149,-2.716492,0.009169765,-2.037642
26,25,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0009632803,-3.0162475,0.0022879518,-2.6405532,0.012994445,-1.8862423
26,26,ep000002_q003_reset100100113,2,3,150,100100113,True,0.00087326166,-3.0588558,0.0037635602,-2.4244013,0.022092717,-1.6557509
26,27,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0006700407,-3.173899,0.0016877049,-2.7727034,0.016106246,-1.7930057
26,28,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0012389908,-2.906932,0.004786636,-2.3199697,0.029475218,-1.5305431
26,29,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0008211854,-3.085559,0.0020194582,-2.694765,0.015017256,-1.8234094
26,30,ep000002_q003_reset100100113,2,3,150,100100113,True,0.00150054,-2.8237524,0.0033551846,-2.4742837,0.017138783,-1.76602
26,31,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0012765712,-2.8939552,0.00461183,-2.3361268,0.02071171,-1.683784
26,32,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0013353401,-2.8744082,0.0034312329,-2.46455,0.027996149,-1.5529019
26,33,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0013642388,-2.86511,0.0044360408,-2.3530047,0.016433088,-1.7842809
26,34,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0012463098,-2.9043741,0.0031720803,-2.498656,0.015040678,-1.8227326
26,35,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0021513149,-2.6672962,0.00517678,-2.2859404,0.01447501,-1.8393811
26,36,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0015885328,-2.7990038,0.004519687,-2.3448918,0.016428135,-1.7844118
26,37,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0014148853,-2.849279,0.0033320345,-2.4772906,0.010817545,-1.9658715
26,38,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0013185318,-2.8799095,0.0040645446,-2.390988,0.016901094,-1.7720852
26,39,ep000002_q003_reset100100113,2,3,150,100100113,True,0.001287781,-2.8901582,0.003748192,-2.4261782,0.020348053,-1.6914772
26,40,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0019840898,-2.7024386,0.0048304736,-2.3160105,0.016958488,-1.7706128
26,41,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0010266339,-2.9885845,0.003742667,-2.4268188,0.014417296,-1.8411162
26,42,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0026965425,-2.5691926,0.0070225634,-2.1535046,0.013313016,-1.8757236
26,43,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0014793939,-2.8299162,0.0049140714,-2.3085587,0.011861658,-1.9258547
26,44,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0012742179,-2.8947566,0.004166908,-2.380186,0.016160721,-1.7915393
26,45,ep000002_q003_reset100100113,2,3,150,100100113,True,0.001352939,-2.868722,0.006369167,-2.1959176,0.023978129,-1.6201848
26,46,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0023964609,-2.6204298,0.004431201,-2.3534787,0.012938188,-1.8881266
26,47,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0010749088,-2.9686286,0.0041777436,-2.3790584,0.020954516,-1.6787224
26,48,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0023703368,-2.62519,0.0046472377,-2.3328052,0.012824621,-1.8919555
26,49,ep000002_q003_reset100100113,2,3,150,100100113,True,0.0020312872,-2.6922288,0.0043043387,-2.3660936,0.017795026,-1.7497014
3,0,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0020901873,-2.6798148,0.007930873,-2.1006792,0.023990877,-1.619954
3,1,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0020996262,-2.677858,0.00820097,-2.086135,0.027140047,-1.5663894
3,2,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0037870375,-2.4217005,0.010629482,-1.9734881,0.031811144,-1.4974208
3,3,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0041537024,-2.3815646,0.009132487,-2.039411,0.020332761,-1.6918037
3,4,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0044762334,-2.3490875,0.013860041,-1.8582355,0.028543558,-1.544492
3,5,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0074650683,-2.1269665,0.0206101,-1.6859199,0.040764622,-1.3897166
3,6,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0054154233,-2.2663677,0.022397688,-1.6497968,0.05857917,-1.2322569
3,7,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0071593015,-2.1451294,0.024896242,-1.6038663,0.0677315,-1.1692094
3,8,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0057398234,-2.2411015,0.02461423,-1.6088139,0.05697352,-1.244327
3,9,ep000003_q000_reset100100088,3,0,0,100100088,True,0.004211877,-2.3755245,0.018965174,-1.7220432,0.04596691,-1.3375548
3,10,ep000003_q000_reset100100088,3,0,0,100100088,True,0.004841659,-2.3150058,0.019456604,-1.710933,0.047550943,-1.3228409
3,11,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0062428545,-2.204617,0.029114615,-1.535889,0.06911142,-1.1604502
3,12,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0042894455,-2.367599,0.017495085,-1.757084,0.0470664,-1.3272891
3,13,ep000003_q000_reset100100088,3,0,0,100100088,True,0.006311304,-2.199881,0.025187638,-1.5988127,0.05810748,-1.235768
3,14,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0054538343,-2.2632983,0.021431845,-1.6689404,0.040366888,-1.3939748
3,15,ep000003_q000_reset100100088,3,0,0,100100088,True,0.004240349,-2.3725984,0.020709852,-1.683823,0.045091137,-1.3459089
3,16,ep000003_q000_reset100100088,3,0,0,100100088,True,0.004560968,-2.340943,0.018320072,-1.7370728,0.033951774,-1.4691377
3,17,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0035113306,-2.4545283,0.015568892,-1.8077424,0.03926585,-1.4059851
3,18,ep000003_q000_reset100100088,3,0,0,100100088,True,0.003609519,-2.442551,0.017267453,-1.7627717,0.03927482,-1.4058859
3,19,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0029091905,-2.536228,0.012145311,-1.9155914,0.034624815,-1.4606127
3,20,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0025304449,-2.5968032,0.014102935,-1.8506905,0.02399841,-1.6198176
3,21,ep000003_q000_reset100100088,3,0,0,100100088,True,0.001938128,-2.7126176,0.008054173,-2.0939794,0.026140535,-1.5826856
3,22,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0053052846,-2.2752914,0.0196299,-1.7070819,0.043355096,-1.36296
3,23,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0018363611,-2.736042,0.005029399,-2.298484,0.015981572,-1.7963805
3,24,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0019288411,-2.7147036,0.007499194,-2.1249857,0.027510623,-1.5604997
3,25,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0016138001,-2.7921503,0.007506766,-2.1245472,0.01938758,-1.7124764
3,26,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0046739154,-2.3303192,0.015817426,-1.8008642,0.040804382,-1.3892933
3,27,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0011431293,-2.9419048,0.0040505114,-2.3924901,0.017972931,-1.7453811
3,28,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0009538934,-3.0205004,0.003293406,-2.4823549,0.014176184,-1.8484406
3,29,ep000003_q000_reset100100088,3,0,0,100100088,True,0.004338869,-2.3626237,0.018872518,-1.7241702,0.07439354,-1.1284648
3,30,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0027210135,-2.5652692,0.007559962,-2.1214805,0.024894921,-1.6038893
3,31,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0012392156,-2.9068534,0.006974688,-2.1564753,0.018674817,-1.7287437
3,32,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0008163254,-3.088137,0.0037427542,-2.4268088,0.017905781,-1.7470068
3,33,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0009435134,-3.025252,0.005394585,-2.268042,0.02539989,-1.5951682
3,34,ep000003_q000_reset100100088,3,0,0,100100088,True,0.00081212615,-3.0903766,0.0051832474,-2.2853982,0.023227803,-1.6339918
3,35,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0012377618,-2.9073632,0.008057316,-2.0938098,0.027281096,-1.5641383
3,36,ep000003_q000_reset100100088,3,0,0,100100088,True,0.002038016,-2.6907926,0.008697758,-2.060593,0.032223538,-1.4918269
3,37,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0012194454,-2.913838,0.0061094603,-2.2139974,0.01651959,-1.7820008
3,38,ep000003_q000_reset100100088,3,0,0,100100088,True,0.003010629,-2.521343,0.014015605,-1.8533882,0.039622974,-1.402053
3,39,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0016967811,-2.7703743,0.010764592,-1.9680026,0.028336782,-1.5476496
3,40,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0022284032,-2.6520061,0.010594687,-1.974912,0.038155627,-1.4184415
3,41,ep000003_q000_reset100100088,3,0,0,100100088,True,0.001955145,-2.708821,0.009337165,-2.0297852,0.027256068,-1.5645369
3,42,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0026419712,-2.578072,0.014740146,-1.8314983,0.036620554,-1.4362752
3,43,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0030210915,-2.5198362,0.01271275,-1.8957605,0.035582427,-1.4487646
3,44,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0015668017,-2.804986,0.0057498445,-2.240344,0.014637781,-1.8345248
3,45,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0018937661,-2.7226737,0.008729459,-2.059013,0.025627304,-1.5912971
3,46,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0023093286,-2.6365142,0.012862695,-1.890668,0.030805789,-1.5113678
3,47,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0073958165,-2.131014,0.032174967,-1.492482,0.066768415,-1.175429
3,48,ep000003_q000_reset100100088,3,0,0,100100088,True,0.0024035908,-2.6191394,0.010933981,-1.9612218,0.027180877,-1.5657367
3,49,ep000003_q000_reset100100088,3,0,0,100100088,True,0.003479752,-2.4584517,0.01614154,-1.7920551,0.036712166,-1.4351901
11,0,ep000003_q001_reset100100088,3,1,50,100100088,True,0.002419577,-2.6162605,0.0075269216,-2.1233828,0.021989625,-1.6577822
11,1,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0043990808,-2.3566382,0.01527895,-1.8159065,0.05589061,-1.2526612
11,2,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0033146944,-2.4795566,0.008844953,-2.0533047,0.03724459,-1.4289368
11,3,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0026901145,-2.5702293,0.00860228,-2.0653865,0.036289997,-1.4402132
11,4,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0033731791,-2.4719608,0.0101394765,-1.9939847,0.029656868,-1.5278748
11,5,ep000003_q001_reset100100088,3,1,50,100100088,True,0.001587142,-2.7993844,0.006505558,-2.1867156,0.02745654,-1.5613543
11,6,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0026209732,-2.5815375,0.006742573,-2.1711745,0.032519564,-1.4878554
11,7,ep000003_q001_reset100100088,3,1,50,100100088,True,0.002530492,-2.596795,0.0066408413,-2.177777,0.023595082,-1.6271787
11,8,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0028582716,-2.5438964,0.009016147,-2.044979,0.03216316,-1.4926413
11,9,ep000003_q001_reset100100088,3,1,50,100100088,True,0.001178793,-2.9285626,0.0036820732,-2.4339077,0.02039012,-1.6905802
11,10,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0014612239,-2.8352835,0.0056639463,-2.246881,0.02372843,-1.6247311
11,11,ep000003_q001_reset100100088,3,1,50,100100088,True,0.00235729,-2.627587,0.0068810973,-2.1623425,0.032275952,-1.491121
11,12,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0021692673,-2.663687,0.0082767075,-2.0821426,0.01968725,-1.705815
11,13,ep000003_q001_reset100100088,3,1,50,100100088,True,0.002510567,-2.6002283,0.010777691,-1.9674745,0.017672045,-1.7527132
11,14,ep000003_q001_reset100100088,3,1,50,100100088,True,0.002163999,-2.664743,0.011105045,-1.9544799,0.029512033,-1.5300009
11,15,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0027088332,-2.5672178,0.011503224,-1.9391806,0.022495322,-1.6479079
11,16,ep000003_q001_reset100100088,3,1,50,100100088,True,0.003492142,-2.4569082,0.015439578,-1.8113647,0.04173823,-1.379466
11,17,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0016966072,-2.7704186,0.0106133185,-1.974149,0.034621753,-1.460651
11,18,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0014704481,-2.8325503,0.0083588045,-2.077856,0.027563341,-1.5596682
11,19,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0017822384,-2.7490342,0.007921496,-2.101193,0.027928466,-1.553953
11,20,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0013577561,-2.8671784,0.0081855375,-2.086953,0.026562741,-1.5757272
11,21,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0023934122,-2.6209826,0.00872019,-2.0594742,0.027736548,-1.5569477
11,22,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0014298444,-2.8447113,0.0056186193,-2.2503705,0.01677713,-1.7752824
11,23,ep000003_q001_reset100100088,3,1,50,100100088,True,0.003422398,-2.4656696,0.012483787,-1.9036537,0.05195295,-1.2843899
11,24,ep000003_q001_reset100100088,3,1,50,100100088,True,0.00314496,-2.502385,0.009858935,-2.0061703,0.033206377,-1.4787786
11,25,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0023047582,-2.6373746,0.00842649,-2.0743535,0.023711989,-1.6250321
11,26,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0012779541,-2.893485,0.0059742806,-2.2237146,0.023140658,-1.6356243
11,27,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0019426366,-2.7116084,0.008293266,-2.0812745,0.025479252,-1.5938134
11,28,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0018371263,-2.735861,0.0070914,-2.1492682,0.036125924,-1.4421811
11,29,ep000003_q001_reset100100088,3,1,50,100100088,True,0.002786846,-2.554887,0.009144489,-2.0388408,0.022817034,-1.6417408
11,30,ep000003_q001_reset100100088,3,1,50,100100088,True,0.00422812,-2.3738527,0.011524789,-1.9383672,0.026658364,-1.5741667
11,31,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0035984193,-2.4438884,0.011958271,-1.9223316,0.027427083,-1.5618205
11,32,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0051214444,-2.2906077,0.01622786,-1.7897388,0.040685985,-1.3905553
11,33,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0055203824,-2.258031,0.018846339,-1.724773,0.03859674,-1.4134494
11,34,ep000003_q001_reset100100088,3,1,50,100100088,True,0.006693083,-2.174374,0.021061141,-1.6765181,0.038346574,-1.4162736
11,35,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0068387575,-2.165023,0.024666872,-1.6078861,0.045102965,-1.345795
11,36,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0069373264,-2.158808,0.02942603,-1.5312684,0.049282845,-1.3073043
11,37,ep000003_q001_reset100100088,3,1,50,100100088,True,0.004192411,-2.3775363,0.022473894,-1.6483217,0.04409239,-1.3556365
11,38,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0054769283,-2.2614632,0.025559824,-1.5924423,0.053803198,-1.269192
11,39,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0075583267,-2.1215746,0.026825031,-1.5714599,0.054977454,-1.2598155
11,40,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0065798718,-2.1817827,0.023017794,-1.6379364,0.042522244,-1.3713839
11,41,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0060364534,-2.2192183,0.019845,-1.702349,0.04404451,-1.3561083
11,42,ep000003_q001_reset100100088,3,1,50,100100088,True,0.007718366,-2.112475,0.020488221,-1.6884958,0.046515718,-1.3324003
11,43,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0044593127,-2.350732,0.013219726,-1.8787775,0.035898592,-1.4449227
11,44,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0037910203,-2.421244,0.015018968,-1.82336,0.048985258,-1.3099346
11,45,ep000003_q001_reset100100088,3,1,50,100100088,True,0.003713124,-2.4302607,0.015143899,-1.8197623,0.04680552,-1.3297031
11,46,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0027337172,-2.5632465,0.019359447,-1.7131071,0.05669023,-1.2464918
11,47,ep000003_q001_reset100100088,3,1,50,100100088,True,0.002947736,-2.5305116,0.03123822,-1.5053138,0.08519288,-1.0695968
11,48,ep000003_q001_reset100100088,3,1,50,100100088,True,0.001537292,-2.8132436,0.029744042,-1.5266001,0.083043456,-1.0806947
11,49,ep000003_q001_reset100100088,3,1,50,100100088,True,0.0017221998,-2.7639165,0.053737517,-1.2697225,0.11973317,-0.92178553
19,0,ep000003_q002_reset100100088,3,2,100,100100088,True,0.0016723755,-2.7766662,0.0077541084,-2.1104684,0.028181298,-1.5500392
19,1,ep000003_q002_reset100100088,3,2,100,100100088,True,0.0007126424,-3.1471286,0.0036085248,-2.4426703,0.01805794,-1.7433318
19,2,ep000003_q002_reset100100088,3,2,100,100100088,True,0.0011665084,-2.9331124,0.005149031,-2.2882745,0.020779202,-1.6823711
19,3,ep000003_q002_reset100100088,3,2,100,100100088,True,0.0027649633,-2.5583107,0.008908832,-2.0501795,0.030162264,-1.5205362
19,4,ep000003_q002_reset100100088,3,2,100,100100088,True,0.002131114,-2.6713934,0.0072399825,-2.1402626,0.02892634,-1.5387067
19,5,ep000003_q002_reset100100088,3,2,100,100100088,True,0.0019894708,-2.7012625,0.008949117,-2.04822,0.036210325,-1.4411677
19,6,ep000003_q002_reset100100088,3,2,100,100100088,True,0.0029916975,-2.5240824,0.008916555,-2.049803,0.024592154,-1.6092036
19,7,ep000003_q002_reset100100088,3,2,100,100100088,True,0.0025136229,-2.5997,0.008414003,-2.0749974,0.03683939,-1.4336877
19,8,ep000003_q002_reset100100088,3,2,100,100100088,True,0.0017660878,-2.7529876,0.0051371,-2.289282,0.0214501,-1.6685706
19,9,ep000003_q002_reset100100088,3,2,100,100100088,True,0.002820152,-2.5497274,0.007790924,-2.1084113,0.026213964,-1.5814674
